row_id,icd9_code,short_title,long_title
13197,94124,2nd deg burn chin,"Blisters, epidermal loss [second degree] of chin"
13198,94125,2nd deg burn nose,"Blisters, epidermal loss [second degree] of nose (septum)"
13199,94126,2nd deg burn scalp,"Blisters, epidermal loss [second degree] of scalp [any part]"
13200,94127,2nd deg burn face NEC,"Blisters, epidermal loss [second degree] of forehead and cheek"
13201,94128,2nd deg burn neck,"Blisters, epidermal loss [second degree] of neck"
13202,94129,2nd deg burn head-mult,"Blisters, epidermal loss [second degree] of multiple sites [except with eye] of face, head, and neck"
13203,94130,3rd deg burn head NOS,"Full-thickness skin loss [third degree, not otherwise specified] of face and head, unspecified site"
13204,94131,3rd deg burn ear,"Full-thickness skin loss [third degree, not otherwise specified] of ear [any part]"
13205,94132,3rd deg burn eye,"Full-thickness skin loss [third degree, not otherwise specified] of eye (with other parts of face, head, and neck)"
13206,94133,3rd deg burn lip,"Full-thickness skin loss [third degree, not otherwise specified] of lip(s)"
13207,94134,3rd deg burn chin,"Full-thickness skin loss [third degree, not otherwise specified] of chin"
13208,94135,3rd deg burn nose,"Full-thickness skin loss [third degree, not otherwise specified] of nose (septum)"
13209,94136,3rd deg burn scalp,"Full-thickness skin loss [third degree, not otherwise specified] of scalp [any part]"
13210,94137,3rd deg burn face NEC,"Full-thickness skin loss [third degree, not otherwise specified] of forehead and cheek"
13211,94138,3rd deg burn neck,"Full-thickness skin loss [third degree, not otherwise specified] of neck"
13212,94139,3rd deg burn head-mult,"Full-thickness skin loss [third degree, not otherwise specified] of multiple sites [except with eye] of face, head, and neck"
13213,9992,Vasc comp med care NEC,"Other vascular complications of medical care, not elsewhere classified"
13214,99931,Oth/uns inf-cen ven cath,Other and unspecified infection due to central venous catheter
13215,99932,Blood inf dt cen ven cth,Bloodstream infection due to central venous catheter
13216,99933,Lcl inf dt cen ven cth,Local infection due to central venous catheter
13217,99934,"Ac inf fol trans,inf bld","Acute infection following transfusion, infusion, or injection of blood and blood products"
13218,99939,Infect fol infus/inj/vac,"Infection following other infusion, injection, transfusion, or vaccination"
13219,99941,Anaphyl d/t adm bld/prod,Anaphylactic reaction due to administration of blood and blood products
13220,99942,Anaphyl react d/t vaccin,Anaphylactic reaction due to vaccination
13221,99949,Anaph react d/t ot serum,Anaphylactic reaction due to other serum
13222,99951,Ot serum react d/t blood,Other serum reaction due to administration of blood and blood products
13223,99952,Ot serum react d/t vacc,Other serum reaction due to vaccination
13224,99959,Other serum reaction,Other serum reaction
13225,99960,Abo incompat react NOS,"ABO incompatibility reaction, unspecified"
13226,99961,Abo incomp/HTR NEC,ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed
13227,99962,Abo incompat/acute HTR,ABO incompatibility with acute hemolytic transfusion reaction
13228,99963,Abo incompat/delay HTR,ABO incompatibility with delayed hemolytic transfusion reaction
13229,99969,Abo incompat reactn NEC,Other ABO incompatibility reaction
13230,99970,Rh incompat reaction NOS,"Rh incompatibility reaction, unspecified"
13231,99971,Rh incomp/HTR NEC,Rh incompatibility with hemolytic transfusion reaction not specified as acute or delayed
13232,99972,Rh incompat/acute HTR,Rh incompatibility with acute hemolytic transfusion reaction
13233,99973,Rh incompat/delay HTR,Rh incompatibility with delayed hemolytic transfusion reaction
13234,99974,Rh incompat reaction NEC,Other Rh incompatibility reaction
13235,99975,Non-abo incomp react NOS,"Non-ABO incompatibility reaction, unspecified"
13236,99976,Non-abo incomp/HTR NEC,Non-ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed
13237,99977,Non-abo incomp/acute HTR,Non-ABO incompatibility with acute hemolytic transfusion reaction
13238,99978,Non-abo incomp/delay HTR,Non-ABO incompatibility with delayed hemolytic transfusion reaction
13239,78724,"Dysphagia,pharyngoesoph","Dysphagia, pharyngoesophageal phase"
13240,78729,Dysphagia NEC,Other dysphagia
13241,7873,Flatul/eructat/gas pain,"Flatulence, eructation, and gas pain"
13242,7874,Visible peristalsis,Visible peristalsis
13243,7875,Abnormal bowel sounds,Abnormal bowel sounds
13244,78760,Full incontinence-feces,Full incontinence of feces
13245,78761,Incomplete defecation,Incomplete defecation
13246,78762,Fecal smearing,Fecal smearing
13247,78763,Fecal urgency,Fecal urgency
13248,7877,Abnormal feces,Abnormal feces
13249,78791,Diarrhea,Diarrhea
13250,78799,Digestve syst symptm NEC,Other symptoms involving digestive system
13251,7880,Renal colic,Renal colic
13252,7881,Dysuria,Dysuria
13253,78820,Retention urine NOS,"Retention of urine, unspecified"
13254,78821,Incmplet bldder emptying,Incomplete bladder emptying
13255,78829,Oth spcf retention urine,Other specified retention of urine
13256,78830,Urinary incontinence NOS,"Urinary incontinence, unspecified"
13257,78831,Urge incontinence,Urge incontinence
13258,78832,Stress incontinence male,"Stress incontinence, male"
13259,78833,Mixed incontinence,Mixed incontinence (male) (female)
13260,78834,Incontnce wo sensr aware,Incontinence without sensory awareness
13261,78835,Post-void dribbling,Post-void dribbling
13262,78836,Nocturnal enuresis,Nocturnal enuresis
13263,8056,Fx sacrum/coccyx-closed,Closed fracture of sacrum and coccyx without mention of spinal cord injury
13264,8057,Fx sacrum/coccyx-open,Open fracture of sacrum and coccyx without mention of spinal cord injury
13265,8058,Vertebral fx NOS-closed,Closed fracture of unspecified vertebral column without mention of spinal cord injury
13266,8059,Vertebral fx NOS-open,Open fracture of unspecified vertebral column without mention of spinal cord injury
13267,80600,C1-c4 fx-cl/cord inj NOS,Closed fracture of C1-C4 level with unspecified spinal cord injury
13268,80601,C1-c4 fx-cl/com cord les,Closed fracture of C1-C4 level with complete lesion of cord
13269,80602,C1-c4 fx-cl/ant cord syn,Closed fracture of C1-C4 level with anterior cord syndrome
13270,80603,C1-c4 fx-cl/cen cord syn,Closed fracture of C1-C4 level with central cord syndrome
13271,80604,C1-c4 fx-cl/cord inj NEC,Closed fracture of C1-C4 level with other specified spinal cord injury
13272,80605,C5-c7 fx-cl/cord inj NOS,Closed fracture of C5-C7 level with unspecified spinal cord injury
13273,80606,C5-c7 fx-cl/com cord les,Closed fracture of C5-C7 level with complete lesion of cord
13274,80607,C5-c7 fx-cl/ant cord syn,Closed fracture of C5-C7 level with anterior cord syndrome
13275,80608,C5-c7 fx-cl/cen cord syn,Closed fracture of C5-C7 level with central cord syndrome
13276,80609,C5-c7 fx-cl/cord inj NEC,Closed fracture of C5-C7 level with other specified spinal cord injury
13277,80610,C1-c4 fx-op/cord inj NOS,Open fracture of C1-C4 level with unspecified spinal cord injury
13278,80611,C1-c4 fx-op/com cord les,Open fracture of C1-C4 level with complete lesion of cord
13279,80612,C1-c4 fx-op/ant cord syn,Open fracture of C1-C4 level with anterior cord syndrome
13280,80613,C1-c4 fx-op/cen cord syn,Open fracture of C1-C4 level with central cord syndrome
13281,80614,C1-c4 fx-op/cord inj NEC,Open fracture of C1-C4 level with other specified spinal cord injury
13282,80615,C5-c7 fx-op/cord inj NOS,Open fracture of C5-C7 level with unspecified spinal cord injury
13283,80616,C5-c7 fx-op/com cord les,Open fracture of C5-C7 level with complete lesion of cord
13284,80617,C5-c7 fx-op/ant cord syn,Open fracture of C5-C7 level with anterior cord syndrome
13285,80618,C5-c7 fx-op/cen cord syn,Open fracture of C5-C7 level with central cord syndrome
13286,80619,C5-c7 fx-op/cord inj NEC,Open fracture of C5-C7 level with other specified spinal cord injury
13287,80620,T1-t6 fx-cl/cord inj NOS,Closed fracture of T1-T6 level with unspecified spinal cord injury
13288,80621,T1-t6 fx-cl/com cord les,Closed fracture of T1-T6 level with complete lesion of cord
13289,80622,T1-t6 fx-cl/ant cord syn,Closed fracture of T1-T6 level with anterior cord syndrome
13290,80623,T1-t6 fx-cl/cen cord syn,Closed fracture of T1-T6 level with central cord syndrome
13291,80624,T1-t6 fx-cl/cord inj NEC,Closed fracture of T1-T6 level with other specified spinal cord injury
13292,80625,T7-t12 fx-cl/crd inj NOS,Closed fracture of T7-T12 level with unspecified spinal cord injury
13293,80626,T7-t12 fx-cl/com crd les,Closed fracture of T7-T12 level with complete lesion of cord
13294,80627,T7-t12 fx-cl/ant crd syn,Closed fracture of T7-T12 level with anterior cord syndrome
13295,80628,T7-t12 fx-cl/cen crd syn,Closed fracture of T7-T12 level with central cord syndrome
13296,80629,T7-t12 fx-cl/crd inj NEC,Closed fracture of T7-T12 level with other specified spinal cord injury
13297,80630,T1-t6 fx-op/cord inj NOS,Open fracture of T1-T6 level with unspecified spinal cord injury
13298,80631,T1-t6 fx-op/com cord les,Open fracture of T1-T6 level with complete lesion of cord
13299,80632,T1-t6 fx-op/ant cord syn,Open fracture of T1-T6 level with anterior cord syndrome
13300,80633,T1-t6 fx-op/cen cord syn,Open fracture of T1-T6 level with central cord syndrome
13301,80634,T1-t6 fx-op/cord inj NEC,Open fracture of T1-T6 level with other specified spinal cord injury
13302,80635,T7-t12 fx-op/crd inj NOS,Open fracture of T7-T12 level with unspecified spinal cord injury
13303,80636,T7-t12 fx-op/com crd les,Open fracture of T7-T12 level with complete lesion of cord
13304,80637,T7-t12 fx-op/ant crd syn,Open fracture of T7-T12 level with anterior cord syndrome
13305,80638,T7-t12 fx-op/cen crd syn,Open fracture of T7-T12 level with central cord syndrome
13306,80639,T7-t12 fx-op/crd inj NEC,Open fracture of T7-T12 level with other specified spinal cord injury
13307,8064,Cl lumbar fx w cord inj,Closed fracture of lumbar spine with spinal cord injury
13308,8065,Opn lumbar fx w cord inj,Open fracture of lumbar spine with spinal cord injury
13309,80660,Fx sacrum-cl/crd inj NOS,Closed fracture of sacrum and coccyx with unspecified spinal cord injury
13310,80661,Fx sacr-cl/cauda equ les,Closed fracture of sacrum and coccyx with complete cauda equina lesion
13311,80662,Fx sacr-cl/cauda inj NEC,Closed fracture of sacrum and coccyx with other cauda equina injury
13312,80669,Fx sacrum-cl/crd inj NEC,Closed fracture of sacrum and coccyx with other spinal cord injury
13313,80670,Fx sacrum-op/crd inj NOS,Open fracture of sacrum and coccyx with unspecified spinal cord injury
13314,80671,Fx sacr-op/cauda equ les,Open fracture of sacrum and coccyx with complete cauda equina lesion
13315,80672,Fx sacr-op/cauda inj NEC,Open fracture of sacrum and coccyx with other cauda equina injury
13316,80679,Fx sacrum-op/crd inj NEC,Open fracture of sacrum and coccyx with other spinal cord injury
13317,8068,Vert fx NOS-cl w crd inj,Closed fracture of unspecified vertebral column with spinal cord injury
13318,8069,Vert fx NOS-op w crd inj,Open fracture of unspecified vertebral column with spinal cord injury
13319,V1041,Hx-cervical malignancy,Personal history of malignant neoplasm of cervix uteri
13320,V1042,Hx-uterus malignancy NEC,Personal history of malignant neoplasm of other parts of uterus
13321,V1043,Hx of ovarian malignancy,Personal history of malignant neoplasm of ovary
13322,V1044,Hx-female genit malg NEC,Personal history of malignant neoplasm of other female genital organs
13323,V1045,Hx-male genit malig NOS,"Personal history of malignant neoplasm of male genital organ, unspecified"
13324,V1046,Hx-prostatic malignancy,Personal history of malignant neoplasm of prostate
13325,V1047,Hx-testicular malignancy,Personal history of malignant neoplasm of testis
13326,V1048,Hx-epididymis malignancy,Personal history of malignant neoplasm of epididymis
13327,V1049,Hx-male genit malig NEC,Personal history of malignant neoplasm of other male genital organs
13328,V1050,Hx-urinary malignan NOS,"Personal history of malignant neoplasm of urinary organ, unspecified"
13329,V1051,Hx of bladder malignancy,Personal history of malignant neoplasm of bladder
13330,V1052,Hx of kidney malignancy,Personal history of malignant neoplasm of kidney
13331,V1053,Hx malig renal pelvis,Personal history of malignant neoplasm of renal pelvis
13332,V1059,Hx-urinary malignan NEC,Personal history of malignant neoplasm of other urinary organs
13333,V1060,Hx of leukemia NOS,"Personal history of leukemia, unspecified"
13334,8830,Open wound of finger,"Open wound of finger(s), without mention of complication"
13335,8831,Open wound finger-compl,"Open wound of finger(s), complicated"
13336,8832,Open wnd finger w tendon,"Open wound of finger(s), with tendon involvement"
13337,8840,Open wound arm mult/NOS,"Multiple and unspecified open wound of upper limb, without mention of complication"
13338,8841,Open wound arm NOS-compl,"Multiple and unspecified open wound of upper limb, complicated"
13339,8842,Opn wnd arm NOS w tendon,"Multiple and unspecified open wound of upper limb, with tendon involvement"
13340,8850,Amputation thumb,"Traumatic amputation of thumb (complete)(partial), without mention of complication"
13341,8851,Amputation thumb-compl,"Traumatic amputation of thumb (complete)(partial), complicated"
13342,8860,Amputation finger,"Traumatic amputation of other finger(s) (complete) (partial), without mention of complication"
13343,8861,Amputation finger-compl,"Traumatic amputation of other finger(s) (complete) (partial), complicated"
