"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"T82120A","99601","10000",1,0,0,0,0
"T82120A","99604","10000",1,0,0,0,0
"T82120D","V5889","10000",1,0,0,0,0
"T82120S","9093","10000",1,0,0,0,0
"T82121A","99601","10000",1,0,0,0,0
"T82121A","99604","10000",1,0,0,0,0
"T82121D","V5889","10000",1,0,0,0,0
"T82121S","9093","10000",1,0,0,0,0
"T82128A","99601","10000",1,0,0,0,0
"T82128A","99604","10000",1,0,0,0,0
"T82128D","V5889","10000",1,0,0,0,0
"T82128S","9093","10000",1,0,0,0,0
"T82129A","99601","10000",1,0,0,0,0
"T82129A","99604","10000",1,0,0,0,0
"T82129D","V5889","10000",1,0,0,0,0
"T82129S","9093","10000",1,0,0,0,0
"T82190A","99601","10000",1,0,0,0,0
"T82190A","99604","10000",1,0,0,0,0
"T82190D","V5889","10000",1,0,0,0,0
"T82190S","9093","10000",1,0,0,0,0
"T82191A","99601","10000",1,0,0,0,0
"T82191A","99604","10000",1,0,0,0,0
"T82191D","V5889","10000",1,0,0,0,0
"T82191S","9093","10000",1,0,0,0,0
"T82198A","99601","10000",1,0,0,0,0
"T82198A","99604","10000",1,0,0,0,0
"T82198D","V5889","10000",1,0,0,0,0
"T82198S","9093","10000",1,0,0,0,0
"T82199A","99601","10000",1,0,0,0,0
"T82199A","99604","10000",1,0,0,0,0
"T82199D","V5889","10000",1,0,0,0,0
"T82199S","9093","10000",1,0,0,0,0
"T82211A","99603","10000",1,0,0,0,0
"T82211D","V5889","10000",1,0,0,0,0
"T82211S","9093","10000",1,0,0,0,0
"T82212A","99603","10000",1,0,0,0,0
"T82212D","V5889","10000",1,0,0,0,0
"T82212S","9093","10000",1,0,0,0,0
"T82213A","99603","10000",1,0,0,0,0
"T82213D","V5889","10000",1,0,0,0,0
"T82213S","9093","10000",1,0,0,0,0
"T82218A","99603","10000",1,0,0,0,0
"T82218D","V5889","10000",1,0,0,0,0
"T82218S","9093","10000",1,0,0,0,0
"T82221A","99609","10000",1,0,0,0,0
"T82221D","V5889","10000",1,0,0,0,0
"T82221S","9093","10000",1,0,0,0,0
"T82222A","99609","10000",1,0,0,0,0
"T82222D","V5889","10000",1,0,0,0,0
"T82222S","9093","10000",1,0,0,0,0
"T82223A","99609","10000",1,0,0,0,0
"T82223D","V5889","10000",1,0,0,0,0
"T82223S","9093","10000",1,0,0,0,0
"T82228A","99609","10000",1,0,0,0,0
"T82228D","V5889","10000",1,0,0,0,0
"T82228S","9093","10000",1,0,0,0,0
"T82310A","9961","10000",1,0,0,0,0
"T82310D","V5889","10000",1,0,0,0,0
"T82310S","9093","10000",1,0,0,0,0
"T82311A","9961","10000",1,0,0,0,0
"T82311D","V5889","10000",1,0,0,0,0
"T82311S","9093","10000",1,0,0,0,0
"T82312A","9961","10000",1,0,0,0,0
"T82312D","V5889","10000",1,0,0,0,0
"T82312S","9093","10000",1,0,0,0,0
"T82318A","9961","10000",1,0,0,0,0
"T82318D","V5889","10000",1,0,0,0,0
"T82318S","9093","10000",1,0,0,0,0
"T82319A","9961","10000",1,0,0,0,0
"T82319D","V5889","10000",1,0,0,0,0
"T82319S","9093","10000",1,0,0,0,0
"T82320A","9961","10000",1,0,0,0,0
"T82320D","V5889","10000",1,0,0,0,0
"T82320S","9093","10000",1,0,0,0,0
"T82321A","9961","10000",1,0,0,0,0
"T82321D","V5889","10000",1,0,0,0,0
"T82321S","9093","10000",1,0,0,0,0
"T82322A","9961","10000",1,0,0,0,0
"T82322D","V5889","10000",1,0,0,0,0
"T82322S","9093","10000",1,0,0,0,0
"T82328A","9961","10000",1,0,0,0,0
"T82328D","V5889","10000",1,0,0,0,0
"T82328S","9093","10000",1,0,0,0,0
"T82329A","9961","10000",1,0,0,0,0
"T82329D","V5889","10000",1,0,0,0,0
"T82329S","9093","10000",1,0,0,0,0
"T82330A","9961","10000",1,0,0,0,0
"T82330D","V5889","10000",1,0,0,0,0
"T82330S","9093","10000",1,0,0,0,0
"T82331A","9961","10000",1,0,0,0,0
"T82331D","V5889","10000",1,0,0,0,0
"T82331S","9093","10000",1,0,0,0,0
"T82332A","9961","10000",1,0,0,0,0
"T82332D","V5889","10000",1,0,0,0,0
"T82332S","9093","10000",1,0,0,0,0
"T82338A","9961","10000",1,0,0,0,0
"T82338D","V5889","10000",1,0,0,0,0
"T82338S","9093","10000",1,0,0,0,0
"T82339A","9961","10000",1,0,0,0,0
"T82339D","V5889","10000",1,0,0,0,0
"T82339S","9093","10000",1,0,0,0,0
"T82390A","9961","10000",1,0,0,0,0
"T82390D","V5889","10000",1,0,0,0,0
"T82390S","9093","10000",1,0,0,0,0
"T82391A","9961","10000",1,0,0,0,0
"T82391D","V5889","10000",1,0,0,0,0
"T82391S","9093","10000",1,0,0,0,0
"T82392A","9961","10000",1,0,0,0,0
"T82392D","V5889","10000",1,0,0,0,0
"T82392S","9093","10000",1,0,0,0,0
"T82398A","9961","10000",1,0,0,0,0
"T82398D","V5889","10000",1,0,0,0,0
"T82398S","9093","10000",1,0,0,0,0
"T82399A","9961","10000",1,0,0,0,0
"T82399D","V5889","10000",1,0,0,0,0
"T82399S","9093","10000",1,0,0,0,0
"T8241XA","9961","10000",1,0,0,0,0
"T8241XD","V5889","10000",1,0,0,0,0
"T8241XS","9093","10000",1,0,0,0,0
"T8242XA","9961","10000",1,0,0,0,0
"T8242XD","V5889","10000",1,0,0,0,0
"T8242XS","9093","10000",1,0,0,0,0
"T8243XA","9961","10000",1,0,0,0,0
"T8243XD","V5889","10000",1,0,0,0,0
"T8243XS","9093","10000",1,0,0,0,0
"T8249XA","9961","10000",1,0,0,0,0
"T8249XD","V5889","10000",1,0,0,0,0
"T8249XS","9093","10000",1,0,0,0,0
"T82510A","9961","10000",1,0,0,0,0
"T82510D","V5889","10000",1,0,0,0,0
"T82510S","9093","10000",1,0,0,0,0
"T82511A","9961","10000",1,0,0,0,0
"T82511D","V5889","10000",1,0,0,0,0
"T82511S","9093","10000",1,0,0,0,0
"T82512A","99609","10000",1,0,0,0,0
"T82512D","V5889","10000",1,0,0,0,0
"T82512S","9093","10000",1,0,0,0,0
"T82513A","9961","10000",1,0,0,0,0
"T82513D","V5889","10000",1,0,0,0,0
"T82513S","9093","10000",1,0,0,0,0
"T82514A","99609","10000",1,0,0,0,0
"T82514A","9961","10000",1,0,0,0,0
"T82514D","V5889","10000",1,0,0,0,0
"T82514S","9093","10000",1,0,0,0,0
"T82515A","9961","10000",1,0,0,0,0
"T82515D","V5889","10000",1,0,0,0,0
"T82515S","9093","10000",1,0,0,0,0
"T82518A","99609","10000",1,0,0,0,0
"T82518A","9961","10000",1,0,0,0,0
"T82518D","V5889","10000",1,0,0,0,0
"T82518S","9093","10000",1,0,0,0,0
"T82519A","99600","10000",1,0,0,0,0
"T82519D","V5889","10000",1,0,0,0,0
"T82519S","9093","10000",1,0,0,0,0
"T82520A","9961","10000",1,0,0,0,0
"T82520D","V5889","10000",1,0,0,0,0
"T82520S","9093","10000",1,0,0,0,0
"T82521A","9961","10000",1,0,0,0,0
"T82521D","V5889","10000",1,0,0,0,0
"T82521S","9093","10000",1,0,0,0,0
"T82522A","99609","10000",1,0,0,0,0
"T82522D","V5889","10000",1,0,0,0,0
"T82522S","9093","10000",1,0,0,0,0
"T82523A","9961","10000",1,0,0,0,0
"T82523D","V5889","10000",1,0,0,0,0
"T82523S","9093","10000",1,0,0,0,0
"T82524A","99609","10000",1,0,0,0,0
"T82524A","9961","10000",1,0,0,0,0
"T82524D","V5889","10000",1,0,0,0,0
"T82524S","9093","10000",1,0,0,0,0
"T82525A","9961","10000",1,0,0,0,0
"T82525D","V5889","10000",1,0,0,0,0
"T82525S","9093","10000",1,0,0,0,0
"T82528A","99609","10000",1,0,0,0,0
"T82528A","9961","10000",1,0,0,0,0
"T82528D","V5889","10000",1,0,0,0,0
"T82528S","9093","10000",1,0,0,0,0
"T82529A","99600","10000",1,0,0,0,0
"T82529A","99609","10000",1,0,0,0,0
"T82529A","9961","10000",1,0,0,0,0
"T82529D","V5889","10000",1,0,0,0,0
"T82529S","9093","10000",1,0,0,0,0
"T82530A","9961","10000",1,0,0,0,0
"T82530D","V5889","10000",1,0,0,0,0
"T82530S","9093","10000",1,0,0,0,0
"T82531A","9961","10000",1,0,0,0,0
"T82531D","V5889","10000",1,0,0,0,0
"T82531S","9093","10000",1,0,0,0,0
"T82532A","99609","10000",1,0,0,0,0
"T82532D","V5889","10000",1,0,0,0,0
"T82532S","9093","10000",1,0,0,0,0
"T82533A","9961","10000",1,0,0,0,0
"T82533D","V5889","10000",1,0,0,0,0
"T82533S","9093","10000",1,0,0,0,0
"T82534A","99609","10000",1,0,0,0,0
"T82534A","9961","10000",1,0,0,0,0
"T82534D","V5889","10000",1,0,0,0,0
"T82534S","9093","10000",1,0,0,0,0
"T82535A","9961","10000",1,0,0,0,0
"T82535D","V5889","10000",1,0,0,0,0
"T82535S","9093","10000",1,0,0,0,0
"T82538A","99609","10000",1,0,0,0,0
"T82538A","9961","10000",1,0,0,0,0
"T82538D","V5889","10000",1,0,0,0,0
"T82538S","9093","10000",1,0,0,0,0
"T82539A","99600","10000",1,0,0,0,0
"T82539D","V5889","10000",1,0,0,0,0
"T82539S","9093","10000",1,0,0,0,0
"T82590A","9961","10000",1,0,0,0,0
"T82590D","V5889","10000",1,0,0,0,0
"T82590S","9093","10000",1,0,0,0,0
"T82591A","9961","10000",1,0,0,0,0
"T82591D","V5889","10000",1,0,0,0,0
"T82591S","9093","10000",1,0,0,0,0
"T82592A","99609","10000",1,0,0,0,0
"T82592D","V5889","10000",1,0,0,0,0
"T82592S","9093","10000",1,0,0,0,0
"T82593A","9961","10000",1,0,0,0,0
"T82593D","V5889","10000",1,0,0,0,0
"T82593S","9093","10000",1,0,0,0,0
"T82594A","99609","10000",1,0,0,0,0
"T82594A","9961","10000",1,0,0,0,0
"T82594D","V5889","10000",1,0,0,0,0
"T82594S","9093","10000",1,0,0,0,0
"T82595A","9961","10000",1,0,0,0,0
"T82595D","V5889","10000",1,0,0,0,0
"T82595S","9093","10000",1,0,0,0,0
"T82598A","99609","10000",1,0,0,0,0
"T82598A","9961","10000",1,0,0,0,0
"T82598D","V5889","10000",1,0,0,0,0
"T82598S","9093","10000",1,0,0,0,0
"T82599A","99600","10000",1,0,0,0,0
"T82599D","V5889","10000",1,0,0,0,0
"T82599S","9093","10000",1,0,0,0,0
"T826XXA","99661","10000",1,0,0,0,0
"T826XXD","V5889","10000",1,0,0,0,0
"T826XXS","9093","10000",1,0,0,0,0
"T827XXA","99661","10000",1,0,0,0,0
"T827XXA","99662","10000",1,0,0,0,0
"T827XXD","V5889","10000",1,0,0,0,0
"T827XXS","9093","10000",1,0,0,0,0
"T82817A","99671","10000",1,0,0,0,0
"T82817A","99672","10000",1,0,0,0,0
"T82817D","V5889","10000",1,0,0,0,0
"T82817S","9093","10000",1,0,0,0,0
"T82818A","99673","10000",1,0,0,0,0
"T82818A","99674","10000",1,0,0,0,0
"T82818D","V5889","10000",1,0,0,0,0
"T82818S","9093","10000",1,0,0,0,0
"T82827A","99671","10000",1,0,0,0,0
"T82827A","99672","10000",1,0,0,0,0
"T82827D","V5889","10000",1,0,0,0,0
"T82827S","9093","10000",1,0,0,0,0
"T82828A","99673","10000",1,0,0,0,0
"T82828A","99674","10000",1,0,0,0,0
"T82828D","V5889","10000",1,0,0,0,0
"T82828S","9093","10000",1,0,0,0,0
"T82837A","99671","10000",1,0,0,0,0
"T82837A","99672","10000",1,0,0,0,0
"T82837D","V5889","10000",1,0,0,0,0
"T82837S","9093","10000",1,0,0,0,0
"T82838A","99673","10000",1,0,0,0,0
"T82838A","99674","10000",1,0,0,0,0
"T82838D","V5889","10000",1,0,0,0,0
"T82838S","9093","10000",1,0,0,0,0
"T82847A","99671","10000",1,0,0,0,0
"T82847A","99672","10000",1,0,0,0,0
"T82847D","V5889","10000",1,0,0,0,0
"T82847S","9093","10000",1,0,0,0,0
"T82848A","99673","10000",1,0,0,0,0
"T82848A","99674","10000",1,0,0,0,0
"T82848D","V5889","10000",1,0,0,0,0
"T82848S","9093","10000",1,0,0,0,0
"T82857A","99671","10000",1,0,0,0,0
"T82857A","99672","10000",1,0,0,0,0
"T82857D","V5889","10000",1,0,0,0,0
"T82857S","9093","10000",1,0,0,0,0
"T82858A","99673","10000",1,0,0,0,0
"T82858A","99674","10000",1,0,0,0,0
"T82858D","V5889","10000",1,0,0,0,0
"T82858S","9093","10000",1,0,0,0,0
"T82867A","99671","10000",1,0,0,0,0
"T82867A","99672","10000",1,0,0,0,0
"T82867D","V5889","10000",1,0,0,0,0
"T82867S","9093","10000",1,0,0,0,0
"T82868A","99673","10000",1,0,0,0,0
"T82868A","99674","10000",1,0,0,0,0
"T82868D","V5889","10000",1,0,0,0,0
"T82868S","9093","10000",1,0,0,0,0
"T82897A","99671","10000",1,0,0,0,0
"T82897A","99672","10000",1,0,0,0,0
"T82897D","V5889","10000",1,0,0,0,0
"T82897S","9093","10000",1,0,0,0,0
"T82898A","99673","10000",1,0,0,0,0
"T82898A","99674","10000",1,0,0,0,0
"T82898D","V5889","10000",1,0,0,0,0
"T82898S","9093","10000",1,0,0,0,0
"T829XXA","99671","10000",1,0,0,0,0
"T829XXA","99672","10000",1,0,0,0,0
"T829XXA","99674","10000",1,0,0,0,0
"T829XXD","V5889","10000",1,0,0,0,0
"T829XXS","9093","10000",1,0,0,0,0
"T83010A","99639","10000",1,0,0,0,0
"T83010D","V5889","10000",1,0,0,0,0
"T83010S","9093","10000",1,0,0,0,0
"T83018A","99631","10000",1,0,0,0,0
"T83018D","V5889","10000",1,0,0,0,0
"T83018S","9093","10000",1,0,0,0,0
"T83020A","99639","10000",1,0,0,0,0
"T83020D","V5889","10000",1,0,0,0,0
"T83020S","9093","10000",1,0,0,0,0
"T83028A","99631","10000",1,0,0,0,0
"T83028D","V5889","10000",1,0,0,0,0
"T83028S","9093","10000",1,0,0,0,0
"T83030A","99639","10000",1,0,0,0,0
"T83030D","V5889","10000",1,0,0,0,0
"T83030S","9093","10000",1,0,0,0,0
"T83038A","99631","10000",1,0,0,0,0
"T83038D","V5889","10000",1,0,0,0,0
"T83038S","9093","10000",1,0,0,0,0
"T83090A","99639","10000",1,0,0,0,0
"T83090D","V5889","10000",1,0,0,0,0
"T83090S","9093","10000",1,0,0,0,0
"T83098A","99631","10000",1,0,0,0,0
"T83098D","V5889","10000",1,0,0,0,0
"T83098S","9093","10000",1,0,0,0,0
"T83110A","99639","10000",1,0,0,0,0
"T83110D","V5889","10000",1,0,0,0,0
"T83110S","9093","10000",1,0,0,0,0
"T83111A","99639","10000",1,0,0,0,0
"T83111D","V5889","10000",1,0,0,0,0
"T83111S","9093","10000",1,0,0,0,0
"T83112A","99639","10000",1,0,0,0,0
"T83112D","V5889","10000",1,0,0,0,0
"T83112S","9093","10000",1,0,0,0,0
"T83118A","99639","10000",1,0,0,0,0
"T83118D","V5889","10000",1,0,0,0,0
"T83118S","9093","10000",1,0,0,0,0
"T83120A","99639","10000",1,0,0,0,0
"T83120D","V5889","10000",1,0,0,0,0
"T83120S","9093","10000",1,0,0,0,0
"T83121A","99639","10000",1,0,0,0,0
"T83121D","V5889","10000",1,0,0,0,0
"T83121S","9093","10000",1,0,0,0,0
"T83122A","99639","10000",1,0,0,0,0
"T83122D","V5889","10000",1,0,0,0,0
"T83122S","9093","10000",1,0,0,0,0
"T83128A","99639","10000",1,0,0,0,0
"T83128D","V5889","10000",1,0,0,0,0
"T83128S","9093","10000",1,0,0,0,0
"T83190A","99639","10000",1,0,0,0,0
"T83190D","V5889","10000",1,0,0,0,0
"T83190S","9093","10000",1,0,0,0,0
"T83191A","99639","10000",1,0,0,0,0
"T83191D","V5889","10000",1,0,0,0,0
"T83191S","9093","10000",1,0,0,0,0
"T83192A","99639","10000",1,0,0,0,0
"T83192D","V5889","10000",1,0,0,0,0
"T83192S","9093","10000",1,0,0,0,0
"T83198A","99639","10000",1,0,0,0,0
"T83198D","V5889","10000",1,0,0,0,0
"T83198S","9093","10000",1,0,0,0,0
"T8321XA","99639","10000",1,0,0,0,0
"T8321XD","V5889","10000",1,0,0,0,0
"T8321XS","9093","10000",1,0,0,0,0
"T8322XA","99639","10000",1,0,0,0,0
"T8322XD","V5889","10000",1,0,0,0,0
"T8322XS","9093","10000",1,0,0,0,0
"T8323XA","99639","10000",1,0,0,0,0
"T8323XD","V5889","10000",1,0,0,0,0
"T8323XS","9093","10000",1,0,0,0,0
"T8329XA","99639","10000",1,0,0,0,0
"T8329XD","V5889","10000",1,0,0,0,0
"T8329XS","9093","10000",1,0,0,0,0
"T8331XA","99632","10000",1,0,0,0,0
"T8331XD","V5889","10000",1,0,0,0,0
"T8331XS","9093","10000",1,0,0,0,0
"T8332XA","99632","10000",1,0,0,0,0
"T8332XD","V5889","10000",1,0,0,0,0
"T8332XS","9093","10000",1,0,0,0,0
"T8339XA","99632","10000",1,0,0,0,0
"T8339XD","V5889","10000",1,0,0,0,0
"T8339XS","9093","10000",1,0,0,0,0
"T83410A","99639","10000",1,0,0,0,0
"T83410D","V5889","10000",1,0,0,0,0
"T83410S","9093","10000",1,0,0,0,0
"T83418A","99639","10000",1,0,0,0,0
"T83418D","V5889","10000",1,0,0,0,0
"T83418S","9093","10000",1,0,0,0,0
"T83420A","99639","10000",1,0,0,0,0
"T83420D","V5889","10000",1,0,0,0,0
"T83420S","9093","10000",1,0,0,0,0
"T83428A","99639","10000",1,0,0,0,0
"T83428D","V5889","10000",1,0,0,0,0
"T83428S","9093","10000",1,0,0,0,0
"T83490A","99639","10000",1,0,0,0,0
"T83490D","V5889","10000",1,0,0,0,0
"T83490S","9093","10000",1,0,0,0,0
"T83498A","99639","10000",1,0,0,0,0
"T83498D","V5889","10000",1,0,0,0,0
"T83498S","9093","10000",1,0,0,0,0
"T8351XA","99664","10000",1,0,0,0,0
"T8351XD","V5889","10000",1,0,0,0,0
"T8351XS","9093","10000",1,0,0,0,0
"T8359XA","99665","10000",1,0,0,0,0
"T8359XD","V5889","10000",1,0,0,0,0
"T8359XS","9093","10000",1,0,0,0,0
"T836XXA","99665","10000",1,0,0,0,0
"T836XXD","V5889","10000",1,0,0,0,0
"T836XXS","9093","10000",1,0,0,0,0
"T83711A","62931","10000",1,0,0,0,0
"T83711D","V5889","10000",1,0,0,0,0
"T83711S","9093","10000",1,0,0,0,0
"T83718A","99639","10000",1,0,0,0,0
"T83718D","V5889","10000",1,0,0,0,0
"T83718S","9093","10000",1,0,0,0,0
"T83721A","62932","10000",1,0,0,0,0
"T83721D","V5889","10000",1,0,0,0,0
"T83721S","9093","10000",1,0,0,0,0
"T83728A","99639","10000",1,0,0,0,0
"T83728D","V5889","10000",1,0,0,0,0
"T83728S","9093","10000",1,0,0,0,0
"T8381XA","99676","10000",1,0,0,0,0
"T8381XD","V5889","10000",1,0,0,0,0
"T8381XS","9093","10000",1,0,0,0,0
"T8382XA","99676","10000",1,0,0,0,0
"T8382XD","V5889","10000",1,0,0,0,0
"T8382XS","9093","10000",1,0,0,0,0
"T8383XA","99676","10000",1,0,0,0,0
"T8383XD","V5889","10000",1,0,0,0,0
"T8383XS","9093","10000",1,0,0,0,0
"T8384XA","99676","10000",1,0,0,0,0
"T8384XD","V5889","10000",1,0,0,0,0
"T8384XS","9093","10000",1,0,0,0,0
"T8385XA","99676","10000",1,0,0,0,0
"T8385XD","V5889","10000",1,0,0,0,0
"T8385XS","9093","10000",1,0,0,0,0
"T8386XA","99676","10000",1,0,0,0,0
"T8386XD","V5889","10000",1,0,0,0,0
"T8386XS","9093","10000",1,0,0,0,0
"T8389XA","99676","10000",1,0,0,0,0
"T8389XD","V5889","10000",1,0,0,0,0
"T8389XS","9093","10000",1,0,0,0,0
"T839XXA","99676","10000",1,0,0,0,0
"T839XXD","V5889","10000",1,0,0,0,0
"T839XXS","9093","10000",1,0,0,0,0
"T84010A","99643","10000",1,0,0,0,0
"T84010D","V5889","10000",1,0,0,0,0
"T84010S","9093","10000",1,0,0,0,0
"T84011A","99643","10000",1,0,0,0,0
"T84011D","V5889","10000",1,0,0,0,0
"T84011S","9093","10000",1,0,0,0,0
"T84012A","99643","10000",1,0,0,0,0
"T84012D","V5889","10000",1,0,0,0,0
"T84012S","9093","10000",1,0,0,0,0
"T84013A","99643","10000",1,0,0,0,0
"T84013D","V5889","10000",1,0,0,0,0
"T84013S","9093","10000",1,0,0,0,0
"T84018A","99643","10000",1,0,0,0,0
"T84018D","V5889","10000",1,0,0,0,0
"T84018S","9093","10000",1,0,0,0,0
"T84019A","99643","10000",1,0,0,0,0
"T84019D","V5889","10000",1,0,0,0,0
"T84019S","9093","10000",1,0,0,0,0
"T84020A","99642","10000",1,0,0,0,0
"T84020D","V5889","10000",1,0,0,0,0
"T84020S","9093","10000",1,0,0,0,0
"T84021A","99642","10000",1,0,0,0,0
"T84021D","V5889","10000",1,0,0,0,0
"T84021S","9093","10000",1,0,0,0,0
"T84022A","99642","10000",1,0,0,0,0
"T84022D","V5889","10000",1,0,0,0,0
"T84022S","9093","10000",1,0,0,0,0
"T84023A","99642","10000",1,0,0,0,0
"T84023D","V5889","10000",1,0,0,0,0
"T84023S","9093","10000",1,0,0,0,0
"T84028A","99642","10000",1,0,0,0,0
"T84028D","V5889","10000",1,0,0,0,0
"T84028S","9093","10000",1,0,0,0,0
"T84029A","99642","10000",1,0,0,0,0
"T84029D","V5889","10000",1,0,0,0,0
"T84029S","9093","10000",1,0,0,0,0
"T84030A","99641","10000",1,0,0,0,0
"T84030D","V5889","10000",1,0,0,0,0
"T84030S","9093","10000",1,0,0,0,0
"T84031A","99641","10000",1,0,0,0,0
"T84031D","V5889","10000",1,0,0,0,0
"T84031S","9093","10000",1,0,0,0,0
"T84032A","99641","10000",1,0,0,0,0
"T84032D","V5889","10000",1,0,0,0,0
"T84032S","9093","10000",1,0,0,0,0
"T84033A","99641","10000",1,0,0,0,0
"T84033D","V5889","10000",1,0,0,0,0
"T84033S","9093","10000",1,0,0,0,0
"T84038A","99641","10000",1,0,0,0,0
"T84038D","V5889","10000",1,0,0,0,0
"T84038S","9093","10000",1,0,0,0,0
"T84039A","99641","10000",1,0,0,0,0
"T84039D","V5889","10000",1,0,0,0,0
"T84039S","9093","10000",1,0,0,0,0
"T84040A","99644","10000",1,0,0,0,0
"T84040D","V5423","10000",1,0,0,0,0
"T84040S","9093","10000",1,0,0,0,0
"T84041A","99644","10000",1,0,0,0,0
"T84041D","V5423","10000",1,0,0,0,0
"T84041S","9093","10000",1,0,0,0,0
"T84042A","99644","10000",1,0,0,0,0
"T84042D","V5426","10000",1,0,0,0,0
"T84042S","9093","10000",1,0,0,0,0
"T84043A","99644","10000",1,0,0,0,0
"T84043D","V5426","10000",1,0,0,0,0
"T84043S","9093","10000",1,0,0,0,0
"T84048A","99644","10000",1,0,0,0,0
"T84048D","V5429","10000",1,0,0,0,0
"T84048S","9093","10000",1,0,0,0,0
"T84049A","99644","10000",1,0,0,0,0
"T84049D","V5429","10000",1,0,0,0,0
"T84049S","9093","10000",1,0,0,0,0
"T84050A","99645","10000",1,0,0,0,0
"T84050D","V5889","10000",1,0,0,0,0
"T84050S","9093","10000",1,0,0,0,0
"T84051A","99645","10000",1,0,0,0,0
"T84051D","V5889","10000",1,0,0,0,0
"T84051S","9093","10000",1,0,0,0,0
"T84052A","99645","10000",1,0,0,0,0
"T84052D","V5889","10000",1,0,0,0,0
"T84052S","9093","10000",1,0,0,0,0
"T84053A","99645","10000",1,0,0,0,0
"T84053D","V5889","10000",1,0,0,0,0
"T84053S","9093","10000",1,0,0,0,0
"T84058A","99645","10000",1,0,0,0,0
"T84058D","V5889","10000",1,0,0,0,0
"T84058S","9093","10000",1,0,0,0,0
"T84059A","99645","10000",1,0,0,0,0
"T84059D","V5889","10000",1,0,0,0,0
"T84059S","9093","10000",1,0,0,0,0
"T84060A","99646","10000",1,0,0,0,0
"T84060D","V5889","10000",1,0,0,0,0
"T84060S","9093","10000",1,0,0,0,0
"T84061A","99646","10000",1,0,0,0,0
"T84061D","V5889","10000",1,0,0,0,0
"T84061S","9093","10000",1,0,0,0,0
"T84062A","99646","10000",1,0,0,0,0
"T84062D","V5889","10000",1,0,0,0,0
"T84062S","9093","10000",1,0,0,0,0
"T84063A","99646","10000",1,0,0,0,0
"T84063D","V5889","10000",1,0,0,0,0
"T84063S","9093","10000",1,0,0,0,0
"T84068A","99646","10000",1,0,0,0,0
"T84068D","V5889","10000",1,0,0,0,0
"T84068S","9093","10000",1,0,0,0,0
"T84069A","99646","10000",1,0,0,0,0
"T84069D","V5889","10000",1,0,0,0,0
"T84069S","9093","10000",1,0,0,0,0
"T84090A","99647","10000",1,0,0,0,0
"T84090D","V5889","10000",1,0,0,0,0
"T84090S","9093","10000",1,0,0,0,0
"T84091A","99647","10000",1,0,0,0,0
"T84091D","V5889","10000",1,0,0,0,0
"T84091S","9093","10000",1,0,0,0,0
"T84092A","99647","10000",1,0,0,0,0
"T84092D","V5889","10000",1,0,0,0,0
"T84092S","9093","10000",1,0,0,0,0
"T84093A","99647","10000",1,0,0,0,0
"T84093D","V5889","10000",1,0,0,0,0
"T84093S","9093","10000",1,0,0,0,0
"T84098A","99647","10000",1,0,0,0,0
"T84098D","V5889","10000",1,0,0,0,0
"T84098S","9093","10000",1,0,0,0,0
"T84099A","99647","10000",1,0,0,0,0
"T84099D","V5889","10000",1,0,0,0,0
"T84099S","9093","10000",1,0,0,0,0
"T84110A","99649","10000",1,0,0,0,0
"T84110D","V5889","10000",1,0,0,0,0
"T84110S","9093","10000",1,0,0,0,0
"T84111A","99649","10000",1,0,0,0,0
"T84111D","V5889","10000",1,0,0,0,0
"T84111S","9093","10000",1,0,0,0,0
"T84112A","99649","10000",1,0,0,0,0
"T84112D","V5889","10000",1,0,0,0,0
"T84112S","9093","10000",1,0,0,0,0
"T84113A","99649","10000",1,0,0,0,0
"T84113D","V5889","10000",1,0,0,0,0
"T84113S","9093","10000",1,0,0,0,0
"T84114A","99649","10000",1,0,0,0,0
"T84114D","V5889","10000",1,0,0,0,0
"T84114S","9093","10000",1,0,0,0,0
"T84115A","99649","10000",1,0,0,0,0
"T84115D","V5889","10000",1,0,0,0,0
"T84115S","9093","10000",1,0,0,0,0
"T84116A","99649","10000",1,0,0,0,0
"T84116D","V5889","10000",1,0,0,0,0
"T84116S","9093","10000",1,0,0,0,0
"T84117A","99649","10000",1,0,0,0,0
"T84117D","V5889","10000",1,0,0,0,0
"T84117S","9093","10000",1,0,0,0,0
"T84119A","99649","10000",1,0,0,0,0
"T84119D","V5889","10000",1,0,0,0,0
"T84119S","9093","10000",1,0,0,0,0
"T84120A","99649","10000",1,0,0,0,0
"T84120D","V5889","10000",1,0,0,0,0
"T84120S","9093","10000",1,0,0,0,0
"T84121A","99649","10000",1,0,0,0,0
"T84121D","V5889","10000",1,0,0,0,0
"T84121S","9093","10000",1,0,0,0,0
"T84122A","99649","10000",1,0,0,0,0
"T84122D","V5889","10000",1,0,0,0,0
"T84122S","9093","10000",1,0,0,0,0
"T84123A","99649","10000",1,0,0,0,0
"T84123D","V5889","10000",1,0,0,0,0
"T84123S","9093","10000",1,0,0,0,0
"T84124A","99649","10000",1,0,0,0,0
"T84124D","V5889","10000",1,0,0,0,0
"T84124S","9093","10000",1,0,0,0,0
"T84125A","99649","10000",1,0,0,0,0
"T84125D","V5889","10000",1,0,0,0,0
"T84125S","9093","10000",1,0,0,0,0
"T84126A","99649","10000",1,0,0,0,0
"T84126D","V5889","10000",1,0,0,0,0
"T84126S","9093","10000",1,0,0,0,0
"T84127A","99649","10000",1,0,0,0,0
"T84127D","V5889","10000",1,0,0,0,0
